team_id,player_p,name_p,player_q,name_q,minutes_together,jdi,jdi90
369,8071,Sebastian Coates,13926,Diego Godin,61.75,0.13528410536149701,0.19717521429206042
51,687,Kellyn Acosta,13121,Yunus Musah,35.083333333333336,0.06921765716861059,0.17756548632327654
51,70,Cameron Carter-Vickers,687,Kellyn Acosta,35.083333333333336,0.06291524777877504,0.16139778527571744
361,44,Fabinho,3924,Bruno Guimarães,45.85,0.07943867516819729,0.15593196870529458
361,3924,Bruno Guimarães,13831,Everton Ribeiro,45.85,0.07943867516819729,0.15593196870529458
369,13926,Diego Godin,13927,Guillermo Varela,72.23333333333333,0.1250749143628191,0.1558386104197561
51,687,Kellyn Acosta,1340,Shaq Moore,18.8,0.032081353731722294,0.15358094871569183
51,687,Kellyn Acosta,1339,Tyler Adams,61.6,0.10242481396578285,0.14964664378117623
51,687,Kellyn Acosta,1971,Tim Ream,61.6,0.10228072039824487,0.14943611746496815
51,687,Kellyn Acosta,8343,Sergiño Dest,16.283333333333335,0.0265154674444132,0.14655427246656222
51,687,Kellyn Acosta,940,Matt Turner,61.6,0.10024463443002629,0.1464613165373761
51,687,Kellyn Acosta,916,Walker Zimmerman,45.31666666666666,0.07374439516470725,0.14645815884127222
361,3924,Bruno Guimarães,12945,Bremer,45.85,0.07206720440149982,0.14146234233664087
51,687,Kellyn Acosta,5135,Josh Sargent,12.116666666666667,0.018078600828183317,0.13428396763712505
361,6,Ederson,3924,Bruno Guimarães,45.85,0.06802637675881075,0.13353051054074083
51,687,Kellyn Acosta,1973,Antonee Robinson,61.6,0.09116801214101945,0.13320001773850246
369,8133,Matias Vecino,13926,Diego Godin,139.71666666666667,0.2057506611270203,0.13253651080590598
51,687,Kellyn Acosta,1067,Brenden Aaronson,61.6,0.09053458764230872,0.13227455986700948
361,162,Gabriel Martinelli,3924,Bruno Guimarães,45.85,0.06729250301609074,0.13208997320497637
361,3924,Bruno Guimarães,9330,Dani Alves,45.85,0.06658271750387908,0.13069671920063503
361,3924,Bruno Guimarães,13830,Pedro,36.516666666666666,0.05220449330530489,0.12866465716505998
51,687,Kellyn Acosta,1336,Timothy Weah,29.800000000000004,0.041991542141347885,0.12682009371548017
51,687,Kellyn Acosta,12183,Haji Wright,49.483333333333334,0.06786961719507147,0.12344086657237652
369,1684,Federico Valverde,13926,Diego Godin,159.55,0.2170502098119009,0.12243509171464168
369,7584,Rodrigo Bentancur,13926,Diego Godin,159.55,0.2170502098119009,0.12243509171464168
369,2077,Edinson Cavani,13926,Diego Godin,96.1,0.13056093005494296,0.12227350369349498
369,1368,Jose Gimenez,13926,Diego Godin,159.55,0.2142340934993054,0.12084655853925093
364,1877,Guido Rodríguez,6895,Rodrigo de Paul,56.766666666666666,0.07531915766114537,0.1194138142601835
369,13924,Sergio Rochet,13926,Diego Godin,159.55,0.21062036320695113,0.11880810209104106
369,1545,Mathí­as Olivera,13926,Diego Godin,139.73333333333335,0.18224634523415342,0.11738194945902057
51,687,Kellyn Acosta,1184,Jordan Morris,13.0,0.01695235830497554,0.11736248057290757
361,2074,Raphinha,3924,Bruno Guimarães,36.6,0.04734150277225394,0.11641353140718183
51,107,Christian Pulisic,687,Kellyn Acosta,26.516666666666666,0.03278556169838051,0.11127720501021669
369,2075,Facundo Pellistri,13926,Diego Godin,87.31666666666666,0.10747637254260563,0.11077923491698233
51,328,DeAndre Yedlin,687,Kellyn Acosta,26.516666666666666,0.03221200681052009,0.1093305070878746
364,144,Emiliano Martínez,1877,Guido Rodríguez,56.766666666666666,0.06889706927688456,0.10923199474315227
364,11,Nicolás Otamendi,1877,Guido Rodríguez,56.766666666666666,0.06787655917675961,0.10761403979873808
364,1531,Lionel Messi,1877,Guido Rodríguez,56.766666666666666,0.06780267295884256,0.10749689782083083
364,1877,Guido Rodríguez,8138,Lautaro Martinez,56.766666666666666,0.06780267295884256,0.10749689782083083
364,1877,Guido Rodríguez,8023,Lisandro Martinez,56.766666666666666,0.06750367718277259,0.10702285871608103
57,8927,Ao Tanaka,9981,Ritsu Doan,39.8,0.04704920255131998,0.10639266908589945
361,44,Fabinho,132,Fred,54.2,0.06301045180440883,0.10462990152023605
361,132,Fred,13831,Everton Ribeiro,0.06666666666666667,7.750363075573037e-05,0.10462990152023599
369,8009,Darwin Nunez,13926,Diego Godin,159.55,0.18536243387290832,0.10456044530593385
364,1877,Guido Rodríguez,3868,Ángel Di María,56.766666666666666,0.06587894982671255,0.104446955098135
57,9981,Ritsu Doan,13796,Miki Yamane,61.61666666666667,0.07002292647600838,0.10227855097929275
57,2099,Takuma Asano,13796,Miki Yamane,15.2,0.01727371083205833,0.10227855097929274
374,4324,Azzedine Ounahi,12777,Abdelhamid Sabiri,84.03333333333333,0.09518518265171622,0.10194367043222285
369,2075,Facundo Pellistri,13462,Martín Cáceres,87.31666666666666,0.09887434530330509,0.10191285830079166
364,453,Alexis Mac Allister,1877,Guido Rodríguez,56.766666666666666,0.06417464439566366,0.10174488541884431
374,233,Romain Saïss,9820,Achraf Dari,20.516666666666666,0.02315745643184696,0.10158429303978359
57,4925,Hiroki Ito,9981,Ritsu Doan,19.75,0.02159891270059559,0.0984254249647394
57,9981,Ritsu Doan,13800,Ayase Ueda,46.416666666666664,0.05060104485716299,0.09811333652735373
361,44,Fabinho,13831,Everton Ribeiro,45.916666666666664,0.04955382656986501,0.0971290974509151
363,158,Mattéo Guendouzi,8054,Adrien Rabiot,15.3,0.016429722951113376,0.09664542912419632
366,8326,Teun Koopmeiners,8327,Marten De Roon,6.5,0.006973585355109817,0.09655733568613592
371,13859,Mislav Orsic,13860,Marko Livaja,95.78333333333333,0.10218542656414498,0.09601553914153173
369,7584,Rodrigo Bentancur,8133,Matias Vecino,139.73333333333335,0.14797920978943274,0.09531103683956783
367,8578,Simon Kjaer,12779,Mikkel Damsgaard,18.816666666666666,0.01983744113627477,0.09488235795915302
364,1877,Guido Rodríguez,8419,Gonzalo Montiel,56.766666666666666,0.059077824044555645,0.09366419549048752
367,4673,Thomas Delaney,8578,Simon Kjaer,45.5,0.04708140481707538,0.09312805348432494
367,395,Pierre-Emile Höjbjerg,8578,Simon Kjaer,64.31666666666666,0.06655206636963147,0.09312805348432494
367,7443,Christian Eriksen,8578,Simon Kjaer,64.31666666666666,0.06655206636963147,0.09312805348432494
366,8034,Steven Berghuis,8045,Matthijs De Ligt,78.21666666666667,0.08070435284783563,0.09286245586582408
364,1877,Guido Rodríguez,9178,Marcos Acuña,56.766666666666666,0.05846562230574555,0.09269358791868056
51,1184,Jordan Morris,1973,Antonee Robinson,13.0,0.013385521004053255,0.09266899156652254
57,2099,Takuma Asano,4925,Hiroki Ito,49.75,0.05096443785122877,0.09219697299719777
371,4615,Josip Stanisic,13859,Mislav Orsic,94.81666666666666,0.09703767816482363,0.09210818458253604
369,2075,Facundo Pellistri,13929,Nicolas De La Cruz,9.35,0.009372926546164116,0.09022068333206101
366,84,Steven Bergwijn,8034,Steven Berghuis,78.1,0.07827500222238301,0.09020166709365521
369,2075,Facundo Pellistri,8133,Matias Vecino,109.41666666666667,0.1093744837031701,0.08996530266521226
57,2099,Takuma Asano,8927,Ao Tanaka,39.53333333333333,0.0395029471643927,0.08993082406733582
367,8578,Simon Kjaer,9089,Andreas Skov Olsen,64.31666666666666,0.06425109015061269,0.08990823705968087
367,4053,Kasper Dolberg,8578,Simon Kjaer,64.31666666666666,0.06425109015061269,0.08990823705968087
371,13856,Josip Sutalo,13859,Mislav Orsic,94.81666666666666,0.0938756810267235,0.08910681623208067
378,4142,Dylan Bronn,14019,Yassine Meriah,170.53333333333333,0.16842432902419927,0.0888869601965086
57,2094,Junya Ito,4925,Hiroki Ito,30.0,0.02936552515063317,0.0880965754518995
363,158,Mattéo Guendouzi,1895,William Saliba,15.516666666666667,0.01518213664211876,0.0880596539929552
57,9981,Ritsu Doan,13801,Yuki Soma,66.31666666666666,0.06476228807454953,0.08789051409966511
382,14006,Ali Al-Hassan,14008,Riad Sharahili,16.266666666666666,0.015832408292831123,0.0875973409644345
361,1676,Eder Militao,3924,Bruno Guimarães,84.1,0.08179455320890107,0.08753281556243872
379,8402,Nicolas Ngamaleu,13873,Pierre Kunde,67.45,0.06541926825464342,0.0872903505250987
361,3846,Marquinhos,3924,Bruno Guimarães,84.01666666666667,0.08146062241790618,0.08726192443100443
378,7649,Mohamed Drager,14019,Yassine Meriah,137.68333333333334,0.13297771702659744,0.08692406148694179
360,13941,Saad Al-Sheeb,13945,Boualem Khoukhi,95.33333333333333,0.0917989611111017,0.08666335489509601
361,132,Fred,12945,Bremer,54.2,0.05194935231393211,0.0862627621449057
371,4883,Andrej Kramaric,13859,Mislav Orsic,82.05,0.07858398517167905,0.08619815558136643
374,1938,Hakim Ziyech,9865,Zakaria Aboukhlal,63.916666666666664,0.06099293513129049,0.08588314203623693
363,158,Mattéo Guendouzi,3870,Kylian Mbappé,15.166666666666666,0.014374472504711494,0.0852990676103759
57,8927,Ao Tanaka,11841,Hidemasa Morita,86.51666666666667,0.0818210608610119,0.08511533975138977
360,13945,Boualem Khoukhi,13948,Bassam Al-Rawi,95.33333333333333,0.0900107283195541,0.08497516309887976
361,195,Richarlison,3924,Bruno Guimarães,15.0,0.014109923707737873,0.08465954224642723
361,44,Fabinho,12945,Bremer,100.05,0.0940542044863439,0.08460648079731087
58,1384,Hector Herrera,2106,Edson Alvarez,70.46666666666667,0.06622668564223198,0.084584697840126
369,2075,Facundo Pellistri,7584,Rodrigo Bentancur,159.5,0.14951121043408805,0.08436369240794937
363,158,Mattéo Guendouzi,1534,Antoine Griezmann,5.716666666666667,0.005348772634810194,0.08420808229730334
379,4626,Eric Maxim Choupo-Moting,8402,Nicolas Ngamaleu,85.03333333333333,0.07952113012280453,0.08416583744867591
361,44,Fabinho,1676,Eder Militao,100.05,0.09317858412566672,0.08381881630494757
371,8136,Ivan Perisic,13859,Mislav Orsic,139.33333333333331,0.12949372384860616,0.08364427138546332
57,2099,Takuma Asano,13801,Yuki Soma,35.15,0.03246667119790724,0.08312945683674686
377,5038,Jae-sung Lee,13918,Sang-ho Na,73.81666666666666,0.06816978284231763,0.0831151111647133
361,12945,Bremer,13831,Everton Ribeiro,45.916666666666664,0.04216875051474135,0.08265381226119901
374,9865,Zakaria Aboukhlal,13021,Abde Ezzalzouli,18.466666666666665,0.016913954364636986,0.0824326295749456
361,1676,Eder Militao,13831,Everton Ribeiro,45.916666666666664,0.042019634451913424,0.08236153395293376
361,44,Fabinho,3846,Marquinhos,45.766666666666666,0.04187787627855635,0.08235270644727033
361,3846,Marquinhos,13831,Everton Ribeiro,45.766666666666666,0.04187787627855635,0.08235270644727033
381,1034,Jhegson Méndez,1287,José Cifuentes,19.366666666666667,0.01770385836569037,0.08227266366155593
381,1034,Jhegson Méndez,7571,Alan Franco,5.45,0.004982066855060887,0.08227266366155593
381,1287,José Cifuentes,7571,Alan Franco,5.466666666666667,0.004990853060552984,0.08216648331398205
377,13918,Sang-ho Na,13920,Jun-ho Son,0.23333333333333334,0.00021244367652945852,0.08194256094707686
367,92,Andreas Christensen,8578,Simon Kjaer,64.31666666666666,0.058505821364244814,0.08186873163174968
367,2073,Joachim Andersen,8578,Simon Kjaer,64.31666666666666,0.05849904299544256,0.08185924648235031
367,8099,Rasmus Kristensen,8578,Simon Kjaer,64.31666666666666,0.05831010977566422,0.08159486726835626
367,8324,Joakim Maehle,8578,Simon Kjaer,64.31666666666666,0.058296337946372,0.08157559598611266
378,14019,Yassine Meriah,14025,Youssef Msakni,175.39999999999998,0.15861111947926304,0.08138540908286018
51,1067,Brenden Aaronson,1334,Weston McKennie,12.5,0.011291280756988358,0.08129722145031618
366,3315,Vincent Janssen,8045,Matthijs De Ligt,61.35,0.05526932590306162,0.08107969570131289
366,37,Virgil van Dijk,3315,Vincent Janssen,92.0,0.08221517547126425,0.0804278890479759
369,2075,Facundo Pellistri,2077,Edinson Cavani,34.68333333333334,0.03093340292430155,0.08026928197560228
361,44,Fabinho,1697,Rodrygo,54.13333333333333,0.04826262222215348,0.08023958128067389
369,8133,Matias Vecino,13462,Martín Cáceres,77.96666666666667,0.06892153888338422,0.07955885206718144
379,5074,Bryan Mbeumo,8402,Nicolas Ngamaleu,63.31666666666667,0.05577309093842215,0.07927736011252424
361,132,Fred,3930,Lucas Paquetá,46.8,0.040967172829276706,0.07878302467168598
364,3868,Ángel Di María,8419,Gonzalo Montiel,62.416666666666664,0.054621026263819435,0.07875929020684244
366,1522,Frenkie de Jong,3315,Vincent Janssen,81.91666666666667,0.07149489786153711,0.07854983691806722
363,158,Mattéo Guendouzi,3888,Aurélien Tchouaméni,78.08333333333333,0.06802323355972506,0.07840458083724981
361,6,Ederson,132,Fred,54.2,0.04695696791893932,0.07797282495764832
57,2094,Junya Ito,13801,Yuki Soma,15.25,0.013200956132617306,0.07790728209413493
369,1684,Federico Valverde,7584,Rodrigo Bentancur,231.73333333333335,0.19895561418067037,0.07726987317143412
363,158,Mattéo Guendouzi,3890,Youssouf Fofana,72.36666666666666,0.061966919525044545,0.07706618273497019
369,1368,Jose Gimenez,7584,Rodrigo Bentancur,231.73333333333335,0.197993446978135,0.07689618913132401
361,44,Fabinho,2074,Raphinha,21.383333333333333,0.01825811823156166,0.07684632770883316
361,2074,Raphinha,13831,Everton Ribeiro,21.383333333333333,0.01825811823156166,0.07684632770883316
361,6,Ederson,44,Fabinho,100.05,0.08502099244866206,0.07648065287735717
361,44,Fabinho,162,Gabriel Martinelli,100.05,0.08474718774411064,0.07623435179380267
361,132,Fred,2071,Alex Telles,54.2,0.04582646419620015,0.07609560475383788
361,2071,Alex Telles,13831,Everton Ribeiro,0.15,0.00012682600792306313,0.07609560475383788
361,44,Fabinho,2071,Alex Telles,54.28333333333333,0.045896923089490727,0.07609560475383786
364,453,Alexis Mac Allister,8419,Gonzalo Montiel,62.416666666666664,0.05274709090290397,0.07605722052755179
377,13918,Sang-ho Na,13922,Woo-young Jung,101.5,0.08557696160801172,0.07588104970168526
51,328,DeAndre Yedlin,1336,Timothy Weah,13.9,0.011713270706853587,0.07584132112351244
57,4928,Wataru Endo,8927,Ao Tanaka,70.7,0.058964732740867255,0.07506118736461179
369,7584,Rodrigo Bentancur,8071,Sebastian Coates,133.93333333333334,0.11166138660587704,0.07503378393127626
365,6038,Nuno Mendes,8538,Diogo Costa,41.4,0.03450145148837706,0.07500315540951535
361,132,Fred,1695,Vinícius Junior,58.03333333333333,0.04831076405308451,0.0749219201282758
361,6,Ederson,13831,Everton Ribeiro,45.916666666666664,0.0381217821778395,0.07472146053006654
369,7584,Rodrigo Bentancur,13924,Sergio Rochet,231.73333333333335,0.19206943059809,0.07459543478349295
51,70,Cameron Carter-Vickers,916,Walker Zimmerman,18.8,0.015562248053001588,0.07450012365798632
367,4673,Thomas Delaney,7443,Christian Eriksen,45.5,0.037637162671596,0.07444713495480527
367,395,Pierre-Emile Höjbjerg,4673,Thomas Delaney,45.5,0.037637162671596,0.07444713495480527
366,84,Steven Bergwijn,3315,Vincent Janssen,61.35,0.05068763460164602,0.07435838816867386
361,132,Fred,9330,Dani Alves,54.2,0.044635754692050555,0.07411841185026843
363,158,Mattéo Guendouzi,10756,Jordan Veretout,62.78333333333333,0.051593510608611684,0.07395937278643566
366,1522,Frenkie de Jong,8045,Matthijs De Ligt,103.44999999999999,0.08495754265770394,0.07391183024836497
376,7419,Krystian Bielik,11113,Sebastian Szymanski,21.85,0.017883677635276245,0.0736627454084605
374,13862,Munir,13866,Selim Amallah,67.25,0.054970571829714314,0.0735665645304727
369,7584,Rodrigo Bentancur,13462,Martín Cáceres,97.8,0.07965913222550519,0.07330594990077166
369,1684,Federico Valverde,13462,Martín Cáceres,97.8,0.07965913222550519,0.07330594990077166
369,1684,Federico Valverde,2075,Facundo Pellistri,190.93333333333334,0.15547359624643955,0.07328538929214154
361,162,Gabriel Martinelli,13831,Everton Ribeiro,45.916666666666664,0.03738847432569536,0.0732841239051742
374,9820,Achraf Dari,9865,Zakaria Aboukhlal,46.83333333333333,0.03808484654759047,0.07318796133700661
361,44,Fabinho,9330,Dani Alves,100.05,0.0812561199668416,0.0730939609896626
361,30,Gabriel Jesus,13831,Everton Ribeiro,9.4,0.0076321023787564455,0.0730733206476681
361,30,Gabriel Jesus,44,Fabinho,63.53333333333333,0.051549633303308605,0.07302413951675406
379,4626,Eric Maxim Choupo-Moting,7605,Olivier Ntcham,32.6,0.026347745301560255,0.07273917414541176
371,5968,Lovro Majer,13859,Mislav Orsic,97.16666666666667,0.07841321277111793,0.07262973395609551
361,132,Fred,1676,Eder Militao,111.86666666666667,0.090059774788576,0.07245571869164338
365,240,Rúben Neves,6038,Nuno Mendes,41.4,0.033197380401997816,0.07216821826521265
378,9598,Ali Abdi,14019,Yassine Meriah,213.65,0.17117299021522514,0.07210657205415522
361,9330,Dani Alves,13831,Everton Ribeiro,45.916666666666664,0.03667526780208755,0.07188618734347468
57,2099,Takuma Asano,11841,Hidemasa Morita,112.36666666666667,0.08970480436965778,0.07184899786356452
369,1535,Luis Suarez,13926,Diego Godin,63.45,0.05063649313245557,0.07182481295383769
365,2066,Ruben Dias,6038,Nuno Mendes,41.4,0.033015354792687114,0.07177251041888504
363,158,Mattéo Guendouzi,4194,Randal Kolo Muani,78.08333333333333,0.0622541467975591,0.07175504646890483
51,940,Matt Turner,1184,Jordan Morris,18.066666666666666,0.014393101581940978,0.07169995252996429
361,132,Fred,162,Gabriel Martinelli,64.43333333333334,0.051104546829966395,0.07138245030569543
363,158,Mattéo Guendouzi,3968,Steve Mandanda,78.08333333333333,0.06182691207270313,0.07126260943278484
367,4673,Thomas Delaney,9089,Andreas Skov Olsen,45.5,0.03600936659024817,0.07122731853016122
367,4053,Kasper Dolberg,4673,Thomas Delaney,45.5,0.03600936659024817,0.07122731853016122
367,11967,Victor Nelsson,12779,Mikkel Damsgaard,72.8,0.05742181427284942,0.07098850665599517
371,13860,Marko Livaja,13861,Bruno Petkovic,23.266666666666666,0.018238049371901006,0.07054832851594946
369,1368,Jose Gimenez,2075,Facundo Pellistri,190.93333333333334,0.14937104252899833,0.07040883638762142
369,1368,Jose Gimenez,8133,Matias Vecino,205.63333333333333,0.16084405717812655,0.07039697752973606
58,1384,Hector Herrera,3367,Henry Martín,70.46666666666667,0.05499613674673663,0.07024104504077054
369,1684,Federico Valverde,8133,Matias Vecino,205.63333333333333,0.1601235080870368,0.07008161320068071
379,1977,André Zambo Anguissa,8402,Nicolas Ngamaleu,100.56666666666666,0.07821954149058712,0.0700009154871015
365,6038,Nuno Mendes,8564,Pepe,41.4,0.032186171700059905,0.0699699384783911
379,4316,Enzo Ebosse,13873,Pierre Kunde,67.45,0.052139540561186505,0.06957092143079
364,453,Alexis Mac Allister,8138,Lautaro Martinez,84.0,0.0646780243431603,0.06929788322481462
365,8079,Matheus Nunes,11488,Ricardo Horta,64.4,0.049467896517235904,0.06913215351787626
378,14019,Yassine Meriah,14028,Issam Jebali,195.98333333333335,0.15045632743076698,0.06909296437844559
363,158,Mattéo Guendouzi,4012,Eduardo Camavinga,78.08333333333333,0.059877673100088645,0.06901588788484071
361,13830,Pedro,13831,Everton Ribeiro,36.516666666666666,0.027947558310236455,0.06888033540633358
361,44,Fabinho,13830,Pedro,36.516666666666666,0.027947558310236455,0.06888033540633358
57,5098,Ko Itakura,9981,Ritsu Doan,144.06666666666666,0.11025826986896929,0.06887952999681099
369,1545,Mathí­as Olivera,7584,Rodrigo Bentancur,196.96666666666667,0.15039176262940795,0.06871852413257767
379,4316,Enzo Ebosse,8402,Nicolas Ngamaleu,85.03333333333333,0.06482958281946823,0.06861617938556026
51,1184,Jordan Morris,1971,Tim Ream,18.066666666666666,0.013754169723880555,0.06851708165032748
366,3315,Vincent Janssen,8034,Steven Berghuis,92.0,0.06991399087571389,0.06839412150885055
367,9089,Andreas Skov Olsen,12022,Andreas Cornelius,0.06666666666666667,5.037592748556825e-05,0.06800750210551715
363,158,Mattéo Guendouzi,4622,Kingsley Coman,62.916666666666664,0.04743703595891577,0.0678569521001709
369,8133,Matias Vecino,13924,Sergio Rochet,205.63333333333333,0.15502344864760778,0.06784945880183839
51,916,Walker Zimmerman,1184,Jordan Morris,18.066666666666666,0.013594792709274436,0.06772313711262173
379,4207,Christopher Wooh,13873,Pierre Kunde,67.45,0.05073373534060553,0.06769512499117121
369,13462,Martín Cáceres,13926,Diego Godin,97.8,0.07350898180739764,0.0676463022767463
369,2075,Facundo Pellistri,8009,Darwin Nunez,162.56666666666666,0.12215342584719105,0.06762646089551277
371,4892,Josko Gvardiol,13859,Mislav Orsic,156.56666666666666,0.11756035024609648,0.06757780405885896
58,3309,Carlos Rodríguez,3367,Henry Martín,0.016666666666666666,1.2510099690410451e-05,0.06755453832821644
369,2075,Facundo Pellistri,13924,Sergio Rochet,190.93333333333334,0.14330343617124564,0.06754875657513325
378,14019,Yassine Meriah,14022,Aissa Laidouni,257.1333333333333,0.1926718943113579,0.0674376607001123
366,84,Steven Bergwijn,8045,Matthijs De Ligt,81.46666666666665,0.060961558412145976,0.06734705716562772
361,1676,Eder Militao,12945,Bremer,100.05,0.07474601386849251,0.06723779358485084
369,2077,Edinson Cavani,7584,Rodrigo Bentancur,106.88333333333333,0.07983763828945477,0.06722645357290749
366,8045,Matthijs De Ligt,11094,Cody Gakpo,93.61666666666666,0.06984503306160994,0.06714672930971936
379,4207,Christopher Wooh,8402,Nicolas Ngamaleu,85.03333333333333,0.06336446517312498,0.06706548646312718
364,8419,Gonzalo Montiel,9178,Marcos Acuña,62.416666666666664,0.04645357805846785,0.06698246235399903
381,6596,Jeremy Sarmiento,7571,Alan Franco,5.45,0.0040461804633126494,0.06681765902718136
371,6019,Nikola Vlasic,13860,Marko Livaja,28.25,0.020919127090679265,0.06664500666057112
378,4758,Ellyes Skhiri,14019,Yassine Meriah,296.55,0.21856860976883324,0.06633341722878096
377,1257,In-beom Hwang,13918,Sang-ho Na,124.36666666666667,0.09142508024551803,0.06616127490294792
363,158,Mattéo Guendouzi,5097,Ibrahima Konaté,78.08333333333333,0.05738080753738134,0.06613796386379066
367,92,Andreas Christensen,12779,Mikkel Damsgaard,162.46666666666667,0.11914028288249477,0.0659989256837784
374,1681,Achraf Hakimi,9865,Zakaria Aboukhlal,67.1,0.049051048629199165,0.06579127237895566
58,1384,Hector Herrera,3352,Jorge Sánchez,70.46666666666667,0.05109969295096506,0.06526450849934042
364,6895,Rodrigo de Paul,8419,Gonzalo Montiel,80.48333333333333,0.05811484695364737,0.06498657559529836
374,1681,Achraf Hakimi,13862,Munir,66.81666666666666,0.04822212725143314,0.06495372590614591
369,1368,Jose Gimenez,13462,Martín Cáceres,97.8,0.07052289228029124,0.06489836712910237
379,8402,Nicolas Ngamaleu,13871,Devis Epassy,85.03333333333333,0.060929978454772105,0.06448880510697165
361,8039,Antony,13831,Everton Ribeiro,24.533333333333335,0.01756356843990766,0.06443156900509603
378,14019,Yassine Meriah,14030,Anis Slimane,149.66666666666669,0.10700797199173293,0.06434777825783494
369,2077,Edinson Cavani,8071,Sebastian Coates,107.03333333333333,0.0765007609770604,0.06432639509126849
369,7584,Rodrigo Bentancur,8009,Darwin Nunez,203.36666666666667,0.14500713533799556,0.06417296597485461
369,1368,Jose Gimenez,1684,Federico Valverde,297.6333333333333,0.21136572379145632,0.06391392700604011
367,5063,Mathias Jensen,12022,Andreas Cornelius,33.2,0.02351802818423403,0.06375369086087537
361,132,Fred,1697,Rodrygo,86.95,0.061426554835656885,0.06358125284886854
51,1339,Tyler Adams,1340,Shaq Moore,36.31666666666666,0.025655814400381654,0.0635802651500968
51,1340,Shaq Moore,13121,Yunus Musah,36.31666666666666,0.025655814400381654,0.0635802651500968
371,13854,Dominik Livakovic,13859,Mislav Orsic,156.56666666666666,0.11006078610967304,0.06326679210051463
367,92,Andreas Christensen,4673,Thomas Delaney,45.5,0.03194494995723851,0.06318781310223001
367,2073,Joachim Andersen,4673,Thomas Delaney,45.5,0.03194015468726439,0.06317832795283067
363,158,Mattéo Guendouzi,3878,Axel Disasi,78.08333333333333,0.05480705419418405,0.0631714178545558
361,44,Fabinho,8039,Antony,78.66666666666667,0.055044714419924846,0.06297488514143944
379,4316,Enzo Ebosse,4626,Eric Maxim Choupo-Moting,100.05,0.06998465940506386,0.06295471610650422
367,4673,Thomas Delaney,8099,Rasmus Kristensen,45.5,0.03180649630685628,0.0629139487388366
367,4673,Thomas Delaney,8324,Joakim Maehle,45.5,0.03179675360305536,0.06289467745659302
374,4324,Azzedine Ounahi,13862,Munir,77.65,0.054100752617337045,0.06270531533239322
378,14019,Yassine Meriah,14024,Ferjani Sassi,55.53333333333333,0.03865589615604541,0.0626476108171204
51,70,Cameron Carter-Vickers,1340,Shaq Moore,18.8,0.013069978549856162,0.06256904624931141
51,916,Walker Zimmerman,5135,Josh Sargent,85.61666666666667,0.059515086649274025,0.06256209225347084
369,13462,Martín Cáceres,13924,Sergio Rochet,97.8,0.06795574022150824,0.06253595725905667
379,4316,Enzo Ebosse,5074,Bryan Mbeumo,63.31666666666667,0.043977461444567004,0.06251073751004523
369,8009,Darwin Nunez,8133,Matias Vecino,185.56666666666666,0.12831104829959222,0.06223097366784606
371,6019,Nikola Vlasic,13859,Mislav Orsic,89.03333333333333,0.061505470146633705,0.062173256980872706
367,4053,Kasper Dolberg,9089,Andreas Skov Olsen,74.98333333333332,0.05166195977344268,0.06200813131286742
379,4207,Christopher Wooh,4626,Eric Maxim Choupo-Moting,100.05,0.06884725493707337,0.06193156366153527
369,1545,Mathí­as Olivera,2075,Facundo Pellistri,166.65,0.11465452077757089,0.0619196331832066
374,401,Sofiane Boufal,13862,Munir,72.25,0.04962137773154878,0.06181209682822686
369,1535,Luis Suarez,13462,Martín Cáceres,63.45,0.04355707990617376,0.06178309206549469
361,132,Fred,1683,Casemiro,79.98333333333333,0.05490058521594751,0.06177602837385217
365,8000,Joao Mario,11488,Ricardo Horta,81.03333333333333,0.05543349488136369,0.061567435697113114
366,3315,Vincent Janssen,11094,Cody Gakpo,78.05,0.05335223962134228,0.06152084005023453
369,1368,Jose Gimenez,13924,Sergio Rochet,297.6333333333333,0.20336736776021505,0.061495340234357786
371,13859,Mislav Orsic,13861,Bruno Petkovic,84.05,0.0574179448827773,0.06148262985663244
57,2099,Takuma Asano,5098,Ko Itakura,127.38333333333333,0.08693224576709326,0.06142013962348601
369,1684,Federico Valverde,13924,Sergio Rochet,297.6333333333333,0.20310155644703323,0.06141496275137079
367,200,Kasper Schmeichel,8578,Simon Kjaer,64.31666666666666,0.0435737896254475,0.0609739476489807
369,7584,Rodrigo Bentancur,13927,Guillermo Varela,144.41666666666669,0.09778618760920892,0.06094003613268645
379,4207,Christopher Wooh,5074,Bryan Mbeumo,63.31666666666667,0.042644712706672694,0.06061633288129311
374,4002,Nayef Aguerd,4324,Azzedine Ounahi,318.8833333333333,0.21423697251914336,0.060465146689143066
363,3968,Steve Mandanda,8054,Adrien Rabiot,39.916666666666664,0.02678625954108693,0.06039490668971584
369,1545,Mathí­as Olivera,13462,Martín Cáceres,77.98333333333333,0.052314016442722766,0.060375227354285736
365,1876,William Carvalho,6038,Nuno Mendes,41.4,0.027765910267374214,0.06036067449429177
378,9824,Montassar Talbi,14019,Yassine Meriah,296.55,0.19874951051615472,0.06031851608988004
365,11488,Ricardo Horta,11853,Antonio Silva,97.0,0.06496790537533967,0.060279499832789386
374,1810,Youssef En-Nesyri,13862,Munir,72.21666666666667,0.04836071716681585,0.0602695298178642
371,8330,Mario Pasalic,13859,Mislav Orsic,46.016666666666666,0.03078084653755571,0.06020158323172794
369,1368,Jose Gimenez,2077,Edinson Cavani,141.38333333333333,0.09446129460952116,0.060130966744243106
