team_id,player_p,name_p,player_q,name_q,minutes_together,n_interactions,joi,joi90,p_initiates_frac
381,11960,Enner Valencia,13937,Angelo Preciado,250.35000000000002,6,0.7996698219325492,0.28747866576364856,0.5
365,4666,Raphaël Guerreiro,6020,Cristiano Ronaldo,149.2,11,0.4740292394810129,0.2859425707325145,0.7272727272727273
383,1363,Inaki Williams,8031,Mohammed Kudus,229.98333333333335,9,0.7298490850241686,0.2856138168802457,0.4444444444444444
366,284,Nathan Aké,8342,Memphis Depay,310.05,24,0.9746977194823988,0.28293112321695174,0.5833333333333334
365,27,Bernardo Silva,8564,Pepe,294.93333333333334,45,0.9221522884846163,0.2813981892979729,0.4444444444444444
380,963,Tajon Buchanan,4611,Alphonso Davies,270.08333333333337,10,0.8434710488952789,0.28107026621626074,0.6
367,9089,Andreas Skov Olsen,11854,Alexander Bah,21.583333333333332,2,0.06694209814374774,0.2791407953484462,0.0
381,1406,Pervis Estupinan,13937,Angelo Preciado,276.2166666666667,4,0.8532938933301459,0.2780297486262468,0.25
386,8257,Harry Souttar,13817,Jamie Maclaren,73.08333333333333,3,0.22447545485860249,0.27643499572097,1.0
361,8039,Antony,8050,Alex Sandro,30.56666666666667,7,0.09319791922721399,0.27441044919681323,0.5714285714285714
368,4623,Serge Gnabry,4868,David Raum,239.26666666666665,27,0.7272223072919562,0.2735441947183452,0.5555555555555556
377,13919,Seung-ho Paik,13920,Jun-ho Son,29.616666666666667,7,0.08980335725284512,0.27289709013245,0.5714285714285714
376,12514,Piotr Zielinski,12820,Jakub Kiwior,331.05,24,1.000535682828252,0.27200788839916223,0.5
364,1531,Lionel Messi,7757,Thiago Almada,12.733333333333333,2,0.03831794253573796,0.2708336252525982,0.5
373,457,Alireza Jahanbakhsh,13984,Karim Ansarifard,25.816666666666666,1,0.07756830017763483,0.270412408624421,1.0
386,13820,Aziz Behich,13822,Jason Cummings,41.516666666666666,1,0.12451813006540845,0.2699309122252933,0.0
365,1876,William Carvalho,8593,Rafael Leao,60.266666666666666,3,0.17950715310949805,0.2680693105064407,0.3333333333333333
50,105,Mason Mount,371,Jack Grealish,48.4,4,0.14351842821687918,0.2668731103206431,0.5
363,4194,Randal Kolo Muani,4712,Marcus Thuram,66.88333333333333,2,0.19703714596209065,0.2651384470957612,0.5
366,8134,Denzel Dumfries,8342,Memphis Depay,310.05,8,0.9100984752633222,0.2641795283783228,0.5
367,200,Kasper Schmeichel,5065,Christian Nörgaard,12.75,1,0.03702523800226316,0.26135462119244585,1.0
375,3989,Nemanja Radonjic,8037,Dusan Tadić,58.86666666666667,4,0.1706245289727225,0.26086422889374333,0.5
57,2088,Maya Yoshida,2095,Daichi Kamada,336.98333333333335,19,0.9740165513706919,0.26013597989028814,0.5263157894736842
371,4883,Andrej Kramaric,8129,Marcelo Brozovic,394.98333333333335,42,1.1384540326302075,0.2594055350944394,0.5714285714285714
375,1957,Marko Grujic,13151,Srdjan Babic,18.05,4,0.05169208891737955,0.25774448767668473,0.25
377,1830,Kang-in Lee,13911,Young-gwon Kim,169.43333333333334,23,0.4816373770738086,0.25583728469393724,0.5652173913043478
383,4020,Kamaldeen Sulemana,4265,Gideon Mensah,9.533333333333333,1,0.026697799147613326,0.25204215978516076,0.0
362,455,Leandro Trossard,1387,Yannick Carrasco,58.06666666666667,9,0.16154061186416072,0.2503786751051859,0.5555555555555556
367,8324,Joakim Maehle,12779,Mikkel Damsgaard,135.5,19,0.37545897554344204,0.249382345379408,0.47368421052631576
370,4661,Manuel Akanji,13881,Ardon Jashari,5.7,1,0.01577096962817173,0.249015309918501,0.0
386,8854,Jackson Irvine,13820,Aziz Behich,373.75,15,1.0309486321289596,0.24825518900764243,0.4666666666666667
361,44,Fabinho,3846,Marquinhos,45.766666666666666,10,0.12605382269347218,0.24788442918599776,0.4
370,157,Granit Xhaka,8400,Christian Fassnacht,17.466666666666665,3,0.04808932764960732,0.24778852033194612,0.3333333333333333
52,1513,Jordi Alba,1530,Pedri,257.51666666666665,153,0.7089629565679773,0.2477768406877922,0.5098039215686274
377,4915,Hee-chan Hwang,13919,Seung-ho Paik,29.616666666666667,8,0.08113706128079595,0.2465616943817097,0.625
361,8039,Antony,13831,Everton Ribeiro,24.533333333333335,4,0.06710716554156113,0.24618117793779218,0.5
373,13980,Saeid Ezatolahi,13981,Ali Gholizadeh,197.8,9,0.5352235739912947,0.2435294320486174,0.5555555555555556
52,1829,Carlos Soler,8344,Alex Balde,34.78333333333333,10,0.09406969914486261,0.24340027569825498,0.7
368,4689,Youssoufa Moukoko,4779,Nico Schlotterbeck,9.15,1,0.024692123884102395,0.24287334967969568,1.0
370,4661,Manuel Akanji,4717,Breel Embolo,330.45,8,0.881910199984447,0.24019342714056657,0.625
376,4625,Robert Lewandowski,12820,Jakub Kiwior,376.23333333333335,8,1.0033897223503594,0.24002412070044923,0.5
50,123,Luke Shaw,371,Jack Grealish,93.55000000000001,20,0.24797446572883755,0.23856442453869992,0.65
368,4621,Jamal Musiala,4868,David Raum,230.66666666666669,28,0.5998428499160562,0.23404273045857682,0.5
386,449,Aaron Mooy,8854,Jackson Irvine,373.75,31,0.9704258205351743,0.23368113404191487,0.45161290322580644
50,1,Harry Kane,4677,Jude Bellingham,376.76666666666665,11,0.9695835827209327,0.23160892447549486,0.6363636363636364
369,2075,Facundo Pellistri,8009,Darwin Nunez,162.56666666666666,4,0.4146085533564601,0.22953518434743536,0.5
366,8032,Kenneth Taylor,8034,Steven Berghuis,10.083333333333334,1,0.02567782455235646,0.22919050013673534,1.0
374,1785,Bono,13868,Yahya Jabrane,25.9,1,0.06557405954247876,0.2278635273676868,0.0
52,8341,Gavi,13178,Nico Williams,85.76666666666667,15,0.21710602333714105,0.22782209988740024,0.5333333333333333
361,132,Fred,162,Gabriel Martinelli,64.43333333333334,4,0.16282104634720762,0.22742722459258177,1.0
382,14009,Abdulrahman Al-Oboud,14010,Firas Al-Buraikan,48.333333333333336,4,0.1219677562690831,0.2271123737424306,0.5
373,5070,Saman Ghoddos,13982,Ahmad Nourollahi,18.25,1,0.045937920542108115,0.22654316979669756,0.0
363,113,Olivier Giroud,8054,Adrien Rabiot,367.7166666666667,5,0.9255677325714515,0.2265360901004323,0.0
371,5968,Lovro Majer,13861,Bruno Petkovic,27.566666666666666,2,0.06896483247942538,0.2251572523512074,1.0
361,2071,Alex Telles,3924,Bruno Guimarães,10.466666666666667,2,0.026175091064330986,0.22507243908819635,0.5
50,1,Harry Kane,10,John Stones,399.84999999999997,6,0.9855244733803425,0.2218261913323267,0.5
371,40,Dejan Lovren,4883,Andrej Kramaric,417.05,13,1.0276343646952448,0.22176499897511578,0.15384615384615385
379,3934,Karl Toko Ekambi,8402,Nicolas Ngamaleu,21.716666666666665,1,0.05341618133766898,0.2213717415375384,1.0
364,10715,Julian Alvarez,11856,Enzo Fernandez,473.7833333333333,23,1.161983237153592,0.22073062513207153,0.391304347826087
368,4779,Nico Schlotterbeck,4868,David Raum,98.16666666666667,36,0.24036765284887074,0.2203710229853823,0.6111111111111112
363,8054,Adrien Rabiot,8583,Theo Hernandez,452.43333333333334,62,1.1027062226995703,0.21935510213577245,0.5161290322580645
370,4691,Yann Sommer,13118,Eray Comert,51.36666666666667,8,0.12492305087329764,0.21887880425561557,0.375
52,1513,Jordi Alba,4908,Dani Olmo,264.26666666666665,72,0.6422989491568374,0.2187445967108301,0.4722222222222222
366,1812,Luuk de Jong,11094,Cody Gakpo,26.016666666666666,1,0.06285850000980187,0.21744772585069191,0.0
374,401,Sofiane Boufal,6925,Ilias Chair,15.616666666666667,2,0.03745688061740042,0.21586676129558408,0.0
363,1534,Antoine Griezmann,3870,Kylian Mbappé,585.7666666666667,54,1.3955032587945797,0.21441181350625194,0.46296296296296297
361,3846,Marquinhos,9330,Dani Alves,77.35,7,0.1836181612714528,0.21364750503465746,0.2857142857142857
363,1534,Antoine Griezmann,8054,Adrien Rabiot,489.78333333333336,49,1.159902951109315,0.21313764371968222,0.4897959183673469
375,4734,Filip Kostic,8037,Dusan Tadić,168.75,28,0.39783705756225607,0.21217976403320324,0.35714285714285715
361,1697,Rodrygo,8050,Alex Sandro,60.68333333333334,9,0.14219917350470757,0.2108968791335954,0.3333333333333333
367,9089,Andreas Skov Olsen,12779,Mikkel Damsgaard,29.46666666666667,2,0.06888740116091296,0.2104026958534672,0.5
51,8343,Sergiño Dest,12183,Haji Wright,89.76666666666667,2,0.20984407466805158,0.21038952900250252,0.5
361,30,Gabriel Jesus,162,Gabriel Martinelli,73.76666666666667,2,0.17180434861047011,0.2096121740841705,1.0
57,2087,Takehiro Tomiyasu,10704,Kaoru Mitoma,96.63333333333333,4,0.22353264698774672,0.20818839146840848,0.75
50,123,Luke Shaw,4677,Jude Bellingham,412.55,83,0.9515365364115054,0.20758281002796142,0.4578313253012048
372,3848,Abdou Diallo,7988,Boulaye Dia,323.26666666666665,15,0.7433918718705007,0.20696618416687484,0.4
368,1937,Kai Havertz,4616,Joshua Kimmich,112.4,8,0.24990279787794104,0.20010010506240827,0.625
57,2090,Hiroki Sakai,8927,Ao Tanaka,70.7,5,0.15666992491998188,0.1994383768429755,0.4
57,4928,Wataru Endo,13796,Miki Yamane,61.61666666666667,5,0.1363903066748488,0.19921765108038503,0.8
376,4625,Robert Lewandowski,12514,Piotr Zielinski,344.35,24,0.7569312883845498,0.19783306506348042,0.3333333333333333
371,1687,Luka Modric,4883,Andrej Kramaric,477.85,53,1.047576027832448,0.19730426390063893,0.5471698113207547
384,6018,Connor Roberts,7955,Rubin Colwill,13.7,1,0.029904881277314055,0.1964554244495084,1.0
381,2134,Moises Caicedo,3734,Félix Torres,282.98333333333335,21,0.6163605885307899,0.19602727946676868,0.19047619047619047
375,8037,Dusan Tadić,8059,Dušan Vlahović,86.06666666666666,1,0.18675787023170298,0.19529289296111466,0.0
377,83,Heung-min Son,1257,In-beom Hwang,360.0833333333333,29,0.7737087893592013,0.19338243288774298,0.3793103448275862
376,385,Jan Bednarek,12766,Bartosz Bereszynski,13.3,5,0.028538730030130185,0.19311922576779825,0.6
369,1368,Jose Gimenez,1836,Maxi Gomez,48.266666666666666,3,0.10308132835211442,0.19220965922010286,0.3333333333333333
364,453,Alexis Mac Allister,13222,Nahuel Molina,433.8333333333333,12,0.9260030943055925,0.19210206335959276,0.5
51,107,Christian Pulisic,1340,Shaq Moore,17.516666666666666,1,0.03700694053949381,0.1901403224674278,1.0
50,371,Jack Grealish,2005,Kalvin Phillips,32.0,1,0.06722199389200982,0.18906185782127763,0.0
381,1406,Pervis Estupinan,6596,Jeremy Sarmiento,94.81666666666666,13,0.19737931593705327,0.18735248832133725,0.6923076923076923
380,9094,Cyle Larin,12315,Sam Adekugbe,81.65,3,0.16977626976819285,0.18713857047320706,0.0
374,233,Romain Saïss,12586,Sofyan Amrabat,452.55,37,0.9354937610541499,0.18604450004391446,0.2702702702702703
366,5009,Wout Weghorst,11094,Cody Gakpo,12.066666666666666,2,0.0247584950619253,0.18466280847292352,0.0
379,4626,Eric Maxim Choupo-Moting,8402,Nicolas Ngamaleu,85.03333333333333,5,0.17365204518540717,0.18379479498259482,0.2
361,1676,Eder Militao,13831,Everton Ribeiro,45.916666666666664,3,0.09368685695317827,0.1836330408519647,0.6666666666666666
365,1876,William Carvalho,6038,Nuno Mendes,41.4,10,0.08405951057613081,0.18273806646984958,0.7
368,4621,Jamal Musiala,4623,Serge Gnabry,262.51666666666665,19,0.531553121109085,0.1822352138904869,0.5263157894736842
382,13991,Mohammed Al-Burayk,13998,Salem Al-Dawsari,70.0,19,0.14158077586591095,0.18203242611331408,0.47368421052631576
380,1025,Kamal Miller,14033,Liam Millar,14.883333333333333,2,0.03003597544157729,0.18162851890763426,0.5
57,4925,Hiroki Ito,4928,Wataru Endo,49.75,13,0.1003362849427691,0.1815128772834014,0.6153846153846154
369,7584,Rodrigo Bentancur,13930,Giorgian De Arrascaeta,72.16666666666666,10,0.14515388166484253,0.18102331662590063,0.5
383,5085,Abdul Rahman Baba,8031,Mohammed Kudus,173.23333333333335,14,0.34701564578758165,0.18028521139628062,0.5
382,13998,Salem Al-Dawsari,14007,Nasser Al-Dawsari,12.033333333333333,3,0.024028040794878767,0.17971110843815144,0.6666666666666666
364,4590,Exequiel Palacios,11856,Enzo Fernandez,67.78333333333333,9,0.13397593500298483,0.1778878900949393,0.5555555555555556
366,1522,Frenkie de Jong,3861,Xavi Simons,14.25,2,0.028066095300900977,0.17725954926884827,0.5
374,1938,Hakim Ziyech,12586,Sofyan Amrabat,630.05,51,1.2395946586813182,0.17707089799431577,0.39215686274509803
383,1910,Mohammed Salisu,5085,Abdul Rahman Baba,213.13333333333333,36,0.41776437229084795,0.17640972868083976,0.6388888888888888
51,107,Christian Pulisic,12183,Haji Wright,139.16666666666669,6,0.2695720279144684,0.17433400607642266,0.6666666666666666
363,1534,Antoine Griezmann,3888,Aurélien Tchouaméni,531.2,77,1.0272709597476246,0.17404816712591528,0.42857142857142855
385,975,Ronald Matarrita,13781,Celso Borges,26.8,3,0.05167692889252775,0.17354192538535437,0.3333333333333333
363,158,Mattéo Guendouzi,1895,William Saliba,15.516666666666667,7,0.02990320780780658,0.17344502917524762,0.2857142857142857
57,9981,Ritsu Doan,10704,Kaoru Mitoma,105.38333333333333,2,0.20279463383754884,0.17319168475767258,0.5
57,13798,Yuto Nagatomo,13801,Yuki Soma,46.56666666666667,5,0.08957137836437568,0.17311576348161367,0.8
365,4912,André Silva,8077,Joao Palhinha,32.083333333333336,3,0.06162834970086879,0.17287952643360596,0.3333333333333333
363,1534,Antoine Griezmann,4622,Kingsley Coman,84.4,10,0.16090654515149816,0.17158280881083926,0.4
361,1695,Vinícius Junior,3924,Bruno Guimarães,38.25,1,0.07281964931547515,0.17134035133052974,0.0
52,18,Rodri,1682,Daniel Carvajal,146.06666666666666,81,0.27748820277773006,0.17097630020535626,0.6049382716049383
52,1829,Carlos Soler,1950,Ferran Torres,12.516666666666667,2,0.02353914976359219,0.16925620336005037,0.5
58,2106,Edson Alvarez,3309,Carlos Rodríguez,36.266666666666666,6,0.06814359856717848,0.1691063567384025,0.5
52,9,Aymeric Laporte,18,Rodri,283.8833333333333,200,0.5324198236047356,0.16879393221778738,0.46
361,44,Fabinho,3924,Bruno Guimarães,45.85,5,0.0856134522216144,0.16805257797045356,0.6
361,195,Richarlison,1926,Thiago Silva,328.23333333333335,3,0.6119760828688054,0.16780089608467297,0.0
378,4758,Ellyes Skhiri,14017,Ali Maaloul,102.7,14,0.19128484120163594,0.167630337956643,0.5
361,1695,Vinícius Junior,8050,Alex Sandro,160.7,26,0.2986568558685317,0.16726270708256286,0.4230769230769231
375,3880,Strahinja Pavlovic,4734,Filip Kostic,155.71666666666667,28,0.28921173325869937,0.16715651927614006,0.7142857142857143
361,8039,Antony,8061,Danilo,52.78333333333333,5,0.09802044312403049,0.16713305742651238,0.6
380,926,Alistair Johnston,1228,Jonathan Osorio,125.01666666666668,12,0.23153140951375692,0.1666803907977986,0.75
373,457,Alireza Jahanbakhsh,13977,Morteza Pouraliganji,85.7,2,0.15788860113726239,0.16581066630517635,0.0
364,3868,Ángel Di María,13222,Nahuel Molina,231.96666666666667,33,0.427035813973825,0.16568425028442701,0.45454545454545453
367,1536,Martin Braithwaite,4053,Kasper Dolberg,24.366666666666667,1,0.04480740276985465,0.1654992988763441,0.0
370,4717,Breel Embolo,5006,Renato Steffen,17.1,1,0.03144225039484738,0.16548552839393357,1.0
375,8037,Dusan Tadić,13906,Andrija Zivkovic,212.05,19,0.3887870637876331,0.16501219401502937,0.42105263157894735
360,13947,Ismaeel Mohammed,13953,Karim Boudiaf,89.28333333333333,11,0.16299641198253437,0.16430476473878766,0.45454545454545453
362,215,Youri Tielemans,4684,Thorgan Hazard,36.65,5,0.0663819441322509,0.16301159541344015,0.8
360,13951,Homam Ahmed,13958,Mohammed Waad,24.55,2,0.044401196457447605,0.1627742436321908,0.5
362,455,Leandro Trossard,4669,Thomas Meunier,98.08333333333334,5,0.1751844341312323,0.16074697439399394,0.4
370,157,Granit Xhaka,13118,Eray Comert,51.36666666666667,14,0.09112044860418422,0.15965295991648112,0.5714285714285714
371,40,Dejan Lovren,8136,Ivan Perisic,543.7833333333333,8,0.9569548222659696,0.15838281301487223,0.375
378,14022,Aissa Laidouni,14025,Youssef Msakni,145.86666666666667,11,0.25554660381076044,0.15767272172967395,0.9090909090909091
367,5065,Christian Nörgaard,8324,Joakim Maehle,12.75,3,0.02231643654348554,0.1575277873657803,0.6666666666666666
363,113,Olivier Giroud,1534,Antoine Griezmann,432.55,18,0.7546617368779964,0.15702128382619276,0.3888888888888889
375,3989,Nemanja Radonjic,12642,Ivan Ilić,40.4,3,0.07012563042524181,0.156220463818608,0.0
367,5065,Christian Nörgaard,11967,Victor Nelsson,12.75,6,0.022126469364535613,0.15618684257319257,0.5
381,6596,Jeremy Sarmiento,7571,Alan Franco,5.45,1,0.00944415451978,0.15595851500554128,1.0
368,20,Ilkay Gündogan,4621,Jamal Musiala,190.06666666666666,29,0.3262397302492952,0.15448040541443303,0.5172413793103449
361,1697,Rodrygo,8061,Danilo,48.25,12,0.0823971476702903,0.1536941614575363,0.5
366,1522,Frenkie de Jong,11094,Cody Gakpo,437.59999999999997,25,0.7419014328933761,0.15258484680165413,0.68
51,802,Jesús Ferreira,13121,Yunus Musah,47.166666666666664,5,0.07915760772612138,0.15104278506044364,0.6
382,14000,Nawaf Al-Abed,14007,Nasser Al-Dawsari,9.65,2,0.01618349823825941,0.15093418046045046,0.5
362,4021,Jérémy Doku,4669,Thomas Meunier,15.2,2,0.02546048123495706,0.15075284941750894,0.5
368,26,Leroy Sané,4868,David Raum,83.33333333333334,2,0.13937508937481283,0.15052509652479784,1.0
364,5116,Cristian Romero,13226,German Pezzella,17.633333333333333,5,0.02942429443909183,0.1501807088573685,0.4
361,9330,Dani Alves,13829,Weverton,14.133333333333333,1,0.023520054258492334,0.14977393041964457,0.0
375,1702,Luka Jovic,4734,Filip Kostic,46.06666666666667,2,0.07635987183427163,0.14918354121022678,0.0
366,1522,Frenkie de Jong,8342,Memphis Depay,310.05,36,0.5134492093302554,0.14904186047322363,0.3611111111111111
361,1926,Thiago Silva,3846,Marquinhos,377.01666666666665,158,0.6212624255097606,0.14830542848471365,0.4620253164556962
361,162,Gabriel Martinelli,3846,Marquinhos,78.23333333333333,12,0.12781009105546012,0.14703333866627283,0.3333333333333333
371,4892,Josko Gvardiol,8136,Ivan Perisic,639.9166666666666,41,1.0432167592634476,0.14672146112834009,0.5853658536585366
370,4566,Rubén Vargas,12960,Ricardo Rodriguez,287.35,61,0.46719852580134724,0.14632979753652775,0.4262295081967213
377,4915,Hee-chan Hwang,13907,Seun-gyu Kim,125.8,1,0.20213863363920756,0.1446142847975253,0.0
58,2111,Hirving Lozano,3455,Luis Chávez,267.1166666666667,17,0.42857561799179267,0.1444005950680527,0.29411764705882354
373,7441,Sardar Azmoun,13981,Ali Gholizadeh,146.04999999999998,12,0.23307605693017314,0.14362783378100366,0.5
367,2073,Joachim Andersen,11854,Alexander Bah,54.233333333333334,27,0.08634781264408196,0.14329385011617782,0.5925925925925926
360,13947,Ismaeel Mohammed,13954,Abdulaziz Hatem,112.36666666666667,11,0.17846448059547876,0.14294099602723007,0.36363636363636365
368,4713,Jonas Hofmann,9963,Niclas Fullkrug,31.450000000000003,1,0.04984281618081045,0.14263445011996628,1.0
367,395,Pierre-Emile Höjbjerg,5065,Christian Nörgaard,12.75,3,0.020150272892421613,0.14223722041709372,0.3333333333333333
379,3934,Karl Toko Ekambi,13875,Vincent Aboubakar,49.03333333333333,1,0.07726176565716747,0.14181289413620135,0.0
377,13912,Jin-su Kim,13917,Chang-hoon Kwon,56.2,3,0.08814642859298069,0.14115976109196196,0.6666666666666666
363,1534,Antoine Griezmann,4012,Eduardo Camavinga,30.333333333333332,7,0.04738515497643272,0.14059331696304214,0.8571428571428571
371,8136,Ivan Perisic,13859,Mislav Orsic,139.33333333333331,18,0.21674087810314369,0.14000008872691103,0.6666666666666666
370,4732,Djibril Sow,5029,Silvan Widmer,213.85,18,0.331589907189244,0.13955151576821118,0.6111111111111112
368,4616,Joshua Kimmich,4623,Serge Gnabry,273.3333333333333,34,0.4218224518015257,0.13889275852001456,0.4411764705882353
378,4105,Wahbi Khazri,14025,Youssef Msakni,29.533333333333335,2,0.045478127972385124,0.13859023197002238,0.5
50,16,Kyle Walker,21,Phil Foden,205.4,15,0.31608430546090915,0.13849847853691247,0.6
367,7443,Christian Eriksen,11854,Alexander Bah,54.233333333333334,9,0.08325118683524049,0.13815501195768243,0.4444444444444444
